depth	Txr0	Txr1	thk	Tmr0	Tmr1	TSr0	TSr1	TSr2	TSr3	Entropy
0.9804635	0.100399918854	-1.18857622147	-1.54363704839	0.100396335125	-1.18870711327	0.17437005043	-0.161229729652	0.806148648262	0.161363720894	3.83130331091
0.98045176	0.100539080799	-1.18857955933	-1.54699489923	0.100534744561	-1.1887152195	0.174452066422	-0.161207213998	0.806036055088	0.161361336708	3.8311547767
0.98043877	0.100678190589	-1.18858420849	-1.53780650398	0.100674271584	-1.18872094154	0.174533128738	-0.161184534431	0.805922687054	0.161358356476	3.83100299243
0.98045	0.100817777216	-1.18856453896	1.43115897824	0.100817926228	-1.18870544434	0.174621522427	-0.161164537072	0.80582267046	0.161362171173	3.83089349792
0.98041445	0.100956387818	-1.18859171867	-1.37683686734	0.100950524211	-1.1887216568	0.174696445465	-0.161139428616	0.805697083473	0.161353170872	3.83070396361
0.98042464	0.0994385629892	-1.18854010105	-1.53681666069	0.0997305065393	-1.18734931946	0.173706173897	-0.161388546228	0.80694270134	0.161347985268	3.83222831404
0.980485	0.0995790362358	-1.18847119808	1.11494511307	0.0994243249297	-1.18816792965	0.173808276653	-0.161373898387	0.806869447231	0.161364972591	3.8322016822
0.98049587	0.0997185483575	-1.18845188618	1.43316053261	0.0996215641499	-1.18864345551	0.173896253109	-0.161353826523	0.806769192219	0.161368608475	3.83209082076
0.98046094	0.0998571515083	-1.18847835064	-1.38244465359	0.0998428016901	-1.18869495392	0.173971712589	-0.161328777671	0.806643843651	0.161359846592	3.83190261344
0.9804483	0.0999961644411	-1.18848252296	-1.54120719079	0.100003734231	-1.18864059448	0.174053311348	-0.161306142807	0.806530714035	0.161357104778	3.83175205727
0.98043597	0.100135162473	-1.18848633766	-1.54330867774	0.100137151778	-1.18861722946	0.174134850502	-0.16128359735	0.806417942047	0.161354422569	3.83160233336
0.9804239	0.100274153054	-1.18848991394	-1.54485641833	0.100270822644	-1.18862092495	0.174216449261	-0.16126100719	0.80630505085	0.161351919174	3.83145252472
0.98041135	0.100413106382	-1.18849408627	-1.54070340408	0.100408755243	-1.1886292696	0.174298048019	-0.161238431931	0.806192159653	0.161349117756	3.83130247077
0.9831962	0.102270573378	-1.18573641777	0.592760763893	0.102408923209	-1.18770647049	0.176237940788	-0.161250934005	0.80625462532	0.162111163139	3.83425457677
1.0004306	0.106171861291	-1.1685782671	0.223571542134	0.108590982854	-1.1748265028	0.183308839798	-0.162529617548	0.812647998333	0.166783511639	3.8596134039
1.0220337	0.108592927456	-1.14702022076	0.111835901088	0.113166041672	-1.15182232857	0.190567970276	-0.164476469159	0.822382450104	0.172644019127	3.8929324939
1.0277967	0.107658326626	-1.1334297657	-0.068661168573	0.111751422286	-1.13207232952	0.189939379692	-0.165662378073	0.828311979771	0.1742400527	3.90564957366
1.0252905	0.112942963839	-1.11297512054	0.252830190298	0.115874052048	-1.11727440357	0.1895865798	-0.165311336517	0.826556742191	0.173550963402	3.90110032399
1.0325974	0.121088705957	-1.08600115776	0.293277103243	0.125234678388	-1.09579479694	0.195189654827	-0.16511926055	0.825596392155	0.175500035286	3.9071895137
1.0409194	0.132027238607	-1.05914485455	0.386781700484	0.136691451073	-1.07125151157	0.202114343643	-0.164722651243	0.823613286018	0.177687585354	3.91305415922
1.0502015	0.134640470147	-1.03817629814	0.12398720067	0.140535950661	-1.04243886471	0.205146551132	-0.165523692966	0.827618539333	0.180194795132	3.9268059484
1.0346398	0.136045917869	-1.03873229027	-1.19407557834	0.137553095818	-1.03569948673	0.200167000294	-0.164145976305	0.820729970932	0.17599105835	3.90348621068
1.0118307	0.133230552077	-1.0428031683	0.60505581802	0.132898256183	-1.03808033466	0.190491676331	-0.162691444159	0.813457250595	0.169857561588	3.87211833742
0.97559786	0.131747081876	-1.05205321312	0.159019932534	0.129716932774	-1.04889643192	0.176484942436	-0.159831300378	0.799156486988	0.160082876682	3.81774227652
0.94343454	0.134611040354	-1.04823219776	0.643198111327	0.133903816342	-1.0521671772	0.165771365166	-0.156691506505	0.783457577229	0.151447713375	3.76431100813
0.9320665	0.137686699629	-1.03471028805	0.223652551874	0.13977278769	-1.04023480415	0.164068937302	-0.15505258739	0.775263011456	0.148466050625	3.74172949135
0.93083435	0.134263828397	-1.03032135963	-0.662352355251	0.136694043875	-1.02750682831	0.16136610508	-0.155471771955	0.777358829975	0.148074448109	3.74301769006
0.9331804	0.136799260974	-1.02801883221	0.83349481646	0.136702492833	-1.02802443504	0.163684308529	-0.155344635248	0.776723206043	0.148742139339	3.74477768047
0.95332855	0.145472452044	-1.00809633732	0.41060177635	0.147056207061	-1.01802384853	0.174612224102	-0.156317129731	0.781585693359	0.154203355312	3.77262293715
0.97737336	0.156305447221	-0.984432935715	0.429317702914	0.159854203463	-0.997105240822	0.187677919865	-0.157323166728	0.786615848541	0.160659730434	3.80433555432
1.001751	0.16764074564	-0.960561215878	0.443319415833	0.171858564019	-0.9728282094	0.200815558434	-0.158205494285	0.791027545929	0.167128741741	3.83505830838
1.0207592	0.177407875657	-0.942072272301	0.486005705289	0.181115686893	-0.951768934727	0.211369633675	-0.158693492413	0.793467402458	0.172111749649	3.8574287582
1.0230187	0.183327019215	-0.932163238525	0.538466472449	0.185958713293	-0.937299907207	0.214001953602	-0.158368349075	0.791841685772	0.172686755657	3.85780240309
1.0188587	0.193308144808	-0.913463056087	0.490276909854	0.195470273495	-0.923329353333	0.215652883053	-0.157196432352	0.785982131958	0.171573758125	3.84662895568
1.032945	0.206935122609	-0.881934523582	0.407962752987	0.210834190249	-0.89817237854	0.225953876972	-0.156772986054	0.783864855766	0.175165235996	3.85848051809
1.0398479	0.220073163509	-0.862964391708	0.60571825033	0.223414957523	-0.87639862299	0.232829391956	-0.156012654305	0.780063331127	0.176870167255	3.86101457831
1.0560675	0.235700726509	-0.834415137768	0.500837159486	0.239243939519	-0.851572692394	0.243570148945	-0.155672416091	0.778362095356	0.180898964405	3.87534392773
1.0753068	0.244436845183	-0.811393618584	0.362689279338	0.249408498406	-0.822914600372	0.252280652523	-0.156342968345	0.78171479702	0.185709297657	3.898290832
1.0742494	0.246567130089	-0.803649783134	0.268454379577	0.250296980143	-0.804997801781	0.250727415085	-0.156629472971	0.783147335052	0.185480773449	3.89889747829
1.0650448	0.258393734694	-0.788051605225	0.648731759174	0.259000450373	-0.797440350056	0.250057935715	-0.155277431011	0.776387155056	0.183080434799	3.88200940529
1.0614916	0.275844663382	-0.764999508858	0.647979498738	0.27652785182	-0.783815801144	0.254686415195	-0.15330016613	0.766500890255	0.182029426098	3.86704260072
1.0557832	0.290658801794	-0.738861322403	0.515621604993	0.293855160475	-0.757699131966	0.256612956524	-0.151765853167	0.75882935524	0.180511295795	3.85241682122
1.052459	0.299997717142	-0.716607570648	0.397335088943	0.304620325565	-0.728626251221	0.257400333881	-0.150972977281	0.754864931107	0.179643809795	3.84445049427
1.0430638	0.313245594501	-0.695991754532	0.571160960862	0.315897941589	-0.708217382431	0.257566034794	-0.149349451065	0.746747374535	0.177258968353	3.82540449639
1.0481044	0.324019610882	-0.665818452835	0.342960533829	0.3281866014	-0.679418802261	0.262800395489	-0.148621186614	0.743106007576	0.178425371647	3.82635424683
1.0426577	0.331376254559	-0.648827910423	0.408614119484	0.335070431232	-0.656606078148	0.261690795422	-0.148046299815	0.740231573582	0.177081525326	3.81740059569
1.0478952	0.345759272575	-0.623839318752	0.522273277363	0.347725123167	-0.637548327446	0.267348051071	-0.14720711112	0.736035645008	0.178279519081	3.81793410766
1.0497627	0.360618442297	-0.600846350193	0.573734116474	0.362482279539	-0.616828799248	0.271630644798	-0.146206557751	0.731032788754	0.17865395546	3.81406355987
1.0635048	0.371902763844	-0.572578787804	0.379813589416	0.375758618116	-0.587523519993	0.278344869614	-0.146396040916	0.731980264187	0.181901216507	3.82926568302
1.0709897	0.383336186409	-0.55387198925	0.548607197476	0.386100828648	-0.565582334995	0.283519566059	-0.145997300744	0.729986548424	0.18361055851	3.83459379757
1.0701084	0.39537742734	-0.535101056099	0.570364765545	0.397149175406	-0.547419846058	0.285834610462	-0.145116105676	0.725580573082	0.183321356773	3.82864905844
1.0737501	0.407026410103	-0.510101854801	0.436058098537	0.409572333097	-0.524119496346	0.288976967335	-0.144707605243	0.72353798151	0.18412232399	3.83001498143
1.0747784	0.41479203105	-0.490245461464	0.372800866872	0.41817176342	-0.500260651112	0.290181279182	-0.144488528371	0.722442686558	0.184336841106	3.82980738123
1.065217	0.423485189676	-0.47288736701	0.464297894582	0.425886183977	-0.481686323881	0.288011193275	-0.143618673086	0.718093454838	0.182054519653	3.81506487386
1.0607047	0.436777621508	-0.451191097498	0.549676626176	0.437968105078	-0.46446377039	0.289454519749	-0.142417386174	0.71208691597	0.180915176868	3.80352363829
1.049111	0.448520869017	-0.431958466768	0.548170199405	0.450066119432	-0.445189446211	0.287912786007	-0.141008719802	0.705043673515	0.178149700165	3.78334889806
1.0338688	0.45948562026	-0.412542581558	0.514082534547	0.461355417967	-0.424809962511	0.284872293472	-0.139466717839	0.697333693504	0.174560248852	3.75831048032
1.0151783	0.474447637796	-0.389768064022	0.581254758459	0.475572884083	-0.404724150896	0.281730353832	-0.137370616198	0.686853170395	0.170186161995	3.72593671656
1.0198535	0.490661710501	-0.352628976107	0.41163546109	0.49345228076	-0.371855288744	0.286670029163	-0.136597439647	0.682987213135	0.171241402626	3.72652706644
1.036204	0.500625491142	-0.324335843325	0.338600527922	0.505037844181	-0.337569802999	0.293398201466	-0.137142971158	0.685714900494	0.174984514713	3.74735756678
1.034298	0.503830492496	-0.3141477108	0.304781697956	0.507396519184	-0.317407995462	0.292300343513	-0.137182429433	0.685912191868	0.174553930759	3.74554106095
1.0324556	0.521571874619	-0.290349930525	0.640618997047	0.521057665348	-0.304687708616	0.295559227467	-0.135835677385	0.679178535938	0.17407733202	3.73577423289
1.043795	0.533537089825	-0.260976731777	0.386827069602	0.535714626312	-0.277172625065	0.301275610924	-0.135830581188	0.67915302515	0.176625311375	3.7479181976
1.0466055	0.543512225151	-0.242991343141	0.50638743387	0.545781314373	-0.254336178303	0.303387105465	-0.135595217347	0.677976071835	0.17723941803	3.74956549776
1.0619926	0.558174967766	-0.213250547647	0.458045483605	0.55990666151	-0.22908693552	0.310368537903	-0.135771378875	0.67885684967	0.180668115616	3.76685187157
1.0766016	0.56904143095	-0.193316966295	0.499099164723	0.571011841297	-0.20610550046	0.316736876965	-0.1359731704	0.679865896702	0.183900654316	3.78323448574
1.0829917	0.57827091217	-0.173823773861	0.442200175959	0.58034569025	-0.184745401144	0.319389939308	-0.136091336608	0.680456697941	0.185310423374	3.79050044019
1.101104	0.590866088867	-0.147706329823	0.449348738849	0.59247893095	-0.161891460419	0.326876759529	-0.136389270425	0.681946396828	0.189280807972	3.81066025135
1.1029729	0.597135126591	-0.136241182685	0.500377695182	0.599106788635	-0.144281357527	0.32778519392	-0.136367887259	0.681839466095	0.189681887627	3.81242941197
1.0998709	0.610939741135	-0.11805408448	0.649257442771	0.610593080521	-0.13101555407	0.329278230667	-0.135343596339	0.676717996597	0.188883423805	3.80355208122
1.0911036	0.625355243683	-0.0964685603976	0.588808240807	0.62514102459	-0.112829066813	0.328559577465	-0.134194776416	0.670973956585	0.186860859394	3.78816277333
1.0973614	0.638543009758	-0.0676402002573	0.429039006385	0.6401283741	-0.0851044207811	0.332656860352	-0.133740901947	0.668704509735	0.188149154186	3.79202575329
1.0910552	0.647832870483	-0.053013946861	0.565863391839	0.649546921253	-0.0641317516565	0.331739902496	-0.133059948683	0.665299773216	0.186722457409	3.78174957991
1.0908817	0.664816319942	-0.0257194936275	0.55660479608	0.664796590805	-0.0429830923676	0.333960473537	-0.132239893079	0.661199510098	0.186593592167	3.77697835732
1.1042894	0.677222490311	0.00350039754994	0.401515156141	0.679158091545	-0.0135313645005	0.339473903179	-0.132389128208	0.661945641041	0.189454078674	3.7915445943
1.1090308	0.685451567173	0.0224416218698	0.409851269052	0.688074469566	0.011417677626	0.341028928757	-0.132576569915	0.662882864475	0.190479099751	3.79740107415
1.1231881	0.697552263737	0.0478060431778	0.445137997339	0.699101686478	0.0344710834324	0.346465706825	-0.132820799947	0.664104044437	0.193488240242	3.81299609141
1.129138	0.706886708736	0.0669867694378	0.452917894862	0.708497166634	0.0554777495563	0.348560094833	-0.132982522249	0.664912700653	0.194757163525	3.81981667519
1.1508869	0.723603546619	0.0966291427612	0.51349013323	0.723681569099	0.0783762186766	0.357360959053	-0.133081391454	0.665406942368	0.199289500713	3.84174395443
1.1722932	0.73696488142	0.116111896932	0.601134198113	0.73713773489	0.0995738506317	0.365554094315	-0.133258789778	0.666293978691	0.203718662262	3.86334116273
1.1888242	0.747743904591	0.136825710535	0.479817316872	0.748784422874	0.122023120522	0.371175825596	-0.133612394333	0.668061971664	0.20715790987	3.8809101182
1.2006066	0.757226407528	0.155741408467	0.464689619865	0.758571565151	0.14302533865	0.37519288063	-0.133831098676	0.669155538082	0.209591448307	3.89309933059
1.194103	0.75974714756	0.167386814952	0.213169989215	0.762573003769	0.161524713039	0.372346639633	-0.133965954185	0.669829845428	0.208306849003	3.88776803321
1.1855497	0.778583586216	0.188550382853	0.727284995054	0.776202142239	0.17236353457	0.372513890266	-0.132566124201	0.662830650806	0.206268131733	3.87216477296
1.1810322	0.790306448936	0.212303772569	0.458453887213	0.790343463421	0.194783002138	0.371700763702	-0.132187217474	0.660936117172	0.205274760723	3.86583939916
1.17638	0.802539587021	0.234470158815	0.504283799621	0.803239405155	0.218334555626	0.371138453484	-0.131685763597	0.65842884779	0.204230487347	3.85869834968
1.1771449	0.818127989769	0.261250704527	0.527138903313	0.818211913109	0.242715016007	0.372602939606	-0.131219342351	0.656096756458	0.204289793968	3.85690027944
1.1957198	0.834688425064	0.292942047119	0.481527723325	0.835025072098	0.271680951118	0.379669249058	-0.131249606609	0.656248092651	0.208023905754	3.87462642283
1.21259	0.842257082462	0.313132554293	0.358650893813	0.844946324825	0.299592941999	0.38435280323	-0.131934911013	0.659674584866	0.211543738842	3.89399372602
1.2116746	0.845091044903	0.324986577034	0.234667526356	0.848394215107	0.319521635771	0.38322532177	-0.132260784507	0.661303877831	0.21144002676	3.89489746329
1.2082679	0.861940264702	0.347270637751	0.647399693562	0.860383450985	0.332529336214	0.384068310261	-0.131383553147	0.65691781044	0.210553824902	3.88704150412
1.2189789	0.874865472317	0.375652045012	0.427343997988	0.874913811684	0.356964886189	0.387968122959	-0.13141348958	0.657067537308	0.212683022022	3.89707930986
1.2130009	0.879910171032	0.387190461159	0.412168060281	0.881949603558	0.377518802881	0.386055409908	-0.131289556623	0.656447827816	0.211470246315	3.89091452732
1.2061063	0.897056639194	0.410081863403	0.64288382047	0.89547175169	0.393403708935	0.385815501213	-0.130321890116	0.651609480381	0.209877490997	3.87934166607
1.2228545	0.916672468185	0.445595562458	0.504641684536	0.915137410164	0.420686006546	0.392585873604	-0.130060270429	0.650301456451	0.213111519814	3.89340795205
1.2431198	0.926133513451	0.467465549707	0.408293716093	0.927861392498	0.450122892857	0.398550331593	-0.130620032549	0.653100252151	0.217212498188	3.91478429663
1.2485569	0.932958841324	0.480705529451	0.475977783536	0.934917449951	0.470696926117	0.400186181068	-0.130744338036	0.653721809387	0.218303024769	3.92032049268
1.2433815	0.942164361477	0.498583585024	0.475502594123	0.942915439606	0.487794399261	0.398776292801	-0.130562245846	0.652811348438	0.217247903347	3.91471296392
1.2399814	0.956195890903	0.518692076206	0.609242107208	0.954911410809	0.503377258778	0.399018704891	-0.129934385419	0.649671912193	0.216419935226	3.90831836659
1.2259823	0.963859856129	0.53544652462	0.429014924513	0.964481174946	0.522799730301	0.394885361195	-0.129560977221	0.647804915905	0.213598847389	3.8936120437
1.2119474	0.980667173862	0.558868467808	0.622432639293	0.978953957558	0.540870904922	0.392241358757	-0.128521710634	0.642608582973	0.210606455803	3.87514189364
1.2143991	0.996674716473	0.590595722198	0.467269231338	0.996086835861	0.56872522831	0.393440902233	-0.128390267491	0.64195138216	0.211054265499	3.8767143683
1.2302301	1.00946652889	0.618610024452	0.428343542683	1.01056039333	0.599310219288	0.398283541203	-0.128752321005	0.643761634827	0.214222192764	3.89319408801
1.2296269	1.01318275928	0.631496906281	0.280752740281	1.01629471779	0.622910916805	0.397360801697	-0.129058301449	0.645291447639	0.214182436466	3.89426923594
1.2294669	1.03072404861	0.65453261137	0.650809548634	1.0290261507	0.63850659132	0.39894759655	-0.128347083926	0.641735434532	0.213972389698	3.89034630279
1.2370375	1.04490435123	0.681380867958	0.485926159452	1.04403281212	0.661951422691	0.401542782784	-0.128382325172	0.641911625862	0.215444803238	3.89742652832
1.2501888	1.05565702915	0.705471932888	0.419802962808	1.0565507412	0.688496351242	0.405244231224	-0.128774747252	0.643873751163	0.218081533909	3.91136250309
1.2588606	1.06575167179	0.724717319012	0.483071560029	1.06666731834	0.710826277733	0.407940506935	-0.128906324506	0.644531726837	0.219781696796	3.91979842681
1.2588335	1.07504069805	0.741654872894	0.501633228023	1.07559275627	0.729488790035	0.408208370209	-0.128782719374	0.643913626671	0.219742000103	3.91912319757
1.2486248	1.08465850353	0.759213685989	0.501111040753	1.08479893208	0.74692261219	0.405534863472	-0.128406330943	0.642031729221	0.217681586742	3.90801433522
1.2426275	1.10040068626	0.784392297268	0.558756160186	1.09887516499	0.766313254833	0.404766738415	-0.127825155854	0.639125823975	0.216375589371	3.89954118558
1.2477334	1.11526751518	0.812922418118	0.480377149341	1.1145581007	0.79231852293	0.406623482704	-0.127786844969	0.638934254646	0.217344403267	3.90394275529
1.2580913	1.12617099285	0.835547208786	0.449086538213	1.12694597244	0.818631827831	0.409718215466	-0.127993553877	0.639967739582	0.219380140305	3.91430532845
1.2582753	1.13457751274	0.852147042751	0.46877113463	1.1357383728	0.839910745621	0.409848570824	-0.127963259816	0.639816403389	0.21940690279	3.91431006225
1.2459695	1.1417620182	0.868776142597	0.407822229818	1.14300441742	0.858663856983	0.406041264534	-0.127774477005	0.638872504234	0.21700322628	3.90228947534
1.2409455	1.16006755829	0.894831717014	0.612439538354	1.15773367882	0.876188635826	0.406010389328	-0.127016589046	0.635082960129	0.215842068195	3.89374810475
1.2496284	1.17235040665	0.923398733139	0.406070852714	1.17238414288	0.903830885887	0.408566355705	-0.127212151885	0.636060774326	0.2175527215	3.90261649066
1.2400033	1.17741668224	0.933364152908	0.470330096399	1.17912495136	0.923799991608	0.40575838089	-0.126983493567	0.63491743803	0.21565335989	3.8927196453
1.2092978	1.17899775505	0.931791841984	-0.788197560222	1.18005406857	0.930197834969	0.397532463074	-0.12584644556	0.629232227802	0.209473848343	3.85842632689
1.1788664	1.18188381195	0.934768557549	0.769947447347	1.18174231052	0.932697713375	0.38899564743	-0.124761626124	0.623808085918	0.203339338303	3.82376957017
1.148983	1.18182814121	0.932272613049	0.0223043009563	1.18174290657	0.93230342865	0.38046681881	-0.123633563519	0.618167817593	0.19728153944	3.78848790556
1.1136389	1.18585050106	0.930284559727	-1.1117563954	1.18408060074	0.928164422512	0.370957911015	-0.121911376715	0.609556853771	0.190037846565	3.74340728949
1.0960616	1.19362950325	0.939859390259	0.682278999078	1.19154036045	0.931911945343	0.366737008095	-0.120797924697	0.603989541531	0.18640512228	3.71904223432
1.0904143	1.20002162457	0.945751190186	0.826108642036	1.19858050346	0.93809145689	0.366021096706	-0.120182968676	0.600914716721	0.185213565826	3.70972546623
1.1035025	1.20361697674	0.963273882866	0.202371079572	1.20481193066	0.95548927784	0.36871868372	-0.121196404099	0.605981945992	0.187933564186	3.72900577708
1.1136527	1.20718181133	0.984503626823	0.166364593415	1.209856987	0.977537572384	0.369735062122	-0.122398711741	0.611993551254	0.190102875233	3.74607597387
1.1275874	1.21376919746	1.00807082653	0.272557527027	1.21607911587	0.999763429165	0.372713565826	-0.123410202563	0.617051005363	0.193014144897	3.76581486263
1.1241419	1.21446728706	1.02131545544	0.052660083039	1.21773731709	1.01816833019	0.369664251804	-0.124080695212	0.620403409004	0.192422091961	3.76596526855
1.1100024	1.22141706944	1.04038190842	0.349536794989	1.22283363342	1.03388786316	0.364016056061	-0.124067008495	0.620335042477	0.189582467079	3.75142857599
1.101468	1.23469948769	1.06325304508	0.526146158839	1.23404121399	1.05040025711	0.361544966698	-0.123674891889	0.618374407291	0.187813162804	3.74044958663
1.102525	1.24534928799	1.09021139145	0.376227658107	1.24621081352	1.07570564747	0.360812187195	-0.12412507087	0.620625317097	0.188079833984	3.74401963689
1.1094061	1.25257706642	1.11348569393	0.301106129391	1.2549932003	1.10234844685	0.361643731594	-0.124892897904	0.624464511871	0.189565896988	3.75534164418
1.1106014	1.26105213165	1.13422000408	0.388025277985	1.26285719872	1.12437343597	0.361113190651	-0.125286772847	0.626433849335	0.189857840538	3.75873102806
1.1160927	1.26964557171	1.15919137001	0.331436336575	1.27157866955	1.14826214314	0.361507833004	-0.126002058387	0.630010306835	0.191064715385	3.76827391012
1.1162121	1.27249348164	1.17575657368	0.170257450316	1.27564764023	1.16992068291	0.359775066376	-0.12668903172	0.633445084095	0.191181242466	3.77216519295
1.0919656	1.27621257305	1.17542243004	-1.48118590661	1.27670443058	1.1740437746	0.352543830872	-0.125598311424	0.627991557121	0.186093389988	3.74114517445
1.0775871	1.28172600269	1.1793025732	0.957555423941	1.2806276083	1.17521238327	0.349173843861	-0.124571479857	0.622857391834	0.183036148548	3.72031060332
1.0512525	1.27613604069	1.17228138447	0.672385353182	1.27729678154	1.17558598518	0.339316964149	-0.123974815011	0.619874119759	0.177534878254	3.68863194103
1.022323	1.28294181824	1.17353367805	1.38882246969	1.28082275391	1.17043316364	0.330914437771	-0.122314229608	0.611571133137	0.171401202679	3.64718047815
1.0173916	1.2908680439	1.19507777691	0.35253751765	1.29059445858	1.18472337723	0.327928900719	-0.122562646866	0.612813234329	0.170366644859	3.64301416507
1.0342975	1.29782545567	1.22556746006	0.224347092511	1.30049693584	1.21397531033	0.33139449358	-0.124076120555	0.620380580425	0.173984408379	3.67054317161
1.0378596	1.2969096899	1.24270296097	-0.0533884490561	1.30169320107	1.23993062973	0.329280734062	-0.125392988324	0.626964986324	0.174795091152	3.68192990386
1.0344852	1.30373084545	1.26490545273	0.29807217784	1.30620861053	1.25927531719	0.326430082321	-0.125844493508	0.629222452641	0.174098014832	3.68076410238
1.0287119	1.3059746027	1.2869412899	0.101472890275	1.30955564976	1.28230619431	0.321193933487	-0.126719653606	0.633598268032	0.172897040844	3.67935019686
1.0212817	1.31514453888	1.31212949753	0.349141266625	1.31715607643	1.30347502232	0.317175328732	-0.126885816455	0.634429097176	0.171300947666	3.67203203489
