Position_x	Position_y	Yaw
0.0112909282752	-1.06922246952	0.0539386317662
0.0112966050738	-1.06921188688	0.0540340368661
0.0113022833365	-1.069201304	0.0541294499385
0.0113079630638	-1.0691907209	0.0542248709933
0.0113136442567	-1.06918013756	0.054320300041
0.0113193269157	-1.06916955399	0.0544157370915
0.0113250110418	-1.0691589702	0.0545111821553
0.0123444520527	-1.06164422158	0.057667387326
0.0136485087565	-1.04124332746	0.0615287212092
0.0150307603924	-1.01901538965	0.0623036998522
0.0164231102309	-0.99677229202	0.0624178118304
0.0178183007043	-0.974529274389	0.0624615541483
0.0192151076535	-0.952276561367	0.0625449789043
0.0206138745525	-0.930029746473	0.0626334797251
0.0220134073827	-0.907793350455	0.0627078104648
0.0234147622906	-0.8855583328	0.0627857489773
0.0248177580354	-0.863333831149	0.0628750085217
0.0262226179527	-0.841115205531	0.0629702671191
0.0276287251896	-0.818901963573	0.0630572577417
0.0290355387222	-0.796699883537	0.0631312205643
0.0304438567785	-0.774504648118	0.063209744591
0.031853745175	-0.752321169401	0.0632996041847
0.0332654386408	-0.730144024393	0.0633948764951
0.034677944291	-0.7079784111	0.0634809953559
0.0360914521905	-0.685819638663	0.063554816936
0.0375060967637	-0.663673591108	0.0636337831064
0.0389222270488	-0.641540733179	0.0637241441568
0.0390782358593	-0.630025369783	0.0626404845232
0.0390665611696	-0.629970984442	0.0649948055868
0.0389991642162	-0.629977239552	0.0705255064406
0.0388822864555	-0.629959615192	0.0766259576408
0.0403289220111	-0.622585193181	0.0856761334609
0.0422622780838	-0.602212304432	0.0920841989395
0.0443120823192	-0.580101866052	0.0926105300538
0.0463751198157	-0.557961378764	0.092690679655
0.0484383218683	-0.535828855559	0.0927796559875
0.0505032450876	-0.513708280136	0.0928852236765
0.0525686458772	-0.491600039903	0.0929811792052
0.054633775499	-0.469504777277	0.0930522423116
0.0566994275397	-0.447422892334	0.0931252506326
0.0568537284202	-0.436072998267	0.0927155513762
0.0568179661443	-0.435963715659	0.096049524004
0.0567076639559	-0.435929923154	0.101847828243
0.0565988192442	-0.435896644955	0.107623763339
0.0585353838479	-0.428364383179	0.116332219097
0.0610946617039	-0.408123494368	0.12377231077
0.0638446140506	-0.38610775502	0.12502851371
0.0666200777154	-0.364060116258	0.12518411324
0.0693980228275	-0.342021966683	0.125212026267
0.072177227908	-0.319982190178	0.125276651785
0.0749585730075	-0.297952304358	0.125389135509
0.0777392044529	-0.275941247394	0.125489109782
0.0805186873483	-0.253944214135	0.125554920184
0.0809256794715	-0.242712749711	0.124225987447
0.0809063292263	-0.242642958485	0.126782014502
0.080850095252	-0.242681291151	0.132326509044
0.0807973646986	-0.242708792466	0.138021663565
0.0807444031862	-0.242735095395	0.143569575806
0.08313940234	-0.235142747152	0.15271188326
0.086557465208	-0.214672564243	0.160654118709
0.0901264291502	-0.192690071571	0.161085089071
0.09371167805	-0.170660191511	0.161173940892
0.0972990101996	-0.148620661902	0.161233476401
0.100890102607	-0.126567691565	0.161293174482
0.104486789718	-0.104501106503	0.161388055163
0.10808852513	-0.082425445877	0.161511530148
0.111693278793	-0.0603385438331	0.161612011948
0.115299412437	-0.0382441174525	0.161668839912
0.118908525923	-0.0161420586033	0.161731265074
0.122521877968	0.00596427179063	0.161830501672
0.12613819152	0.0280674290767	0.161955579359
0.129754137966	0.0501621511541	0.16205291703
0.133370072548	0.0722555773792	0.162108416162
0.136987359022	0.0943452669745	0.16217454829
0.140608831077	0.116438540874	0.162277207731
0.144234213434	0.138535666658	0.162401651214
0.147860832033	0.160635576785	0.1624935482
0.151488817656	0.182742050692	0.162547243368
0.155119571522	0.204852407718	0.162615599063
0.158753075034	0.226956489316	0.162722738597
0.162386090171	0.249038074539	0.162848957667
0.166015334161	0.271092875475	0.162938012241
0.169639641391	0.293114638007	0.162993763303
0.173262021662	0.315110362251	0.163067627822
0.176882201898	0.337069016737	0.163180579024
0.180499460632	0.358991918573	0.163306930345
0.184110869287	0.380876329001	0.163393240743
0.184667170546	0.391825269077	0.162952312894
0.184579653238	0.391815548146	0.167304915463
0.184488599917	0.391874687881	0.174173379882
0.184445244232	0.391925690417	0.180731418028
0.184361137367	0.391966599435	0.18735055104
0.184285828505	0.392007292171	0.19394438686
0.184231186051	0.392036252876	0.200316978325
0.184121555561	0.392073331686	0.206414118725
0.184007644445	0.392111349738	0.212531083173
0.183896579646	0.392148772128	0.218502675709
0.183788460219	0.392185533003	0.224331421453
0.186894205838	0.400101809654	0.233724339384
0.192035403883	0.420361033259	0.241251161314
0.19733549091	0.441920641519	0.241022673508
0.202638550275	0.463492726411	0.241075078485
0.207941801717	0.485040846888	0.241166142903
0.208928852077	0.495567699835	0.24033743865
0.208910766491	0.495575470413	0.243874315801
0.208825947862	0.495595483373	0.249701086679
0.20871030064	0.495638680201	0.255992994129
0.208597653624	0.495680947982	0.262135668094
0.208489280066	0.495721867939	0.268059679618
0.212165222295	0.503670925438	0.277561919655
0.218233944505	0.523987974944	0.285091118358
0.224487399013	0.545313156812	0.285290133087
0.230759498243	0.566674848757	0.285410760664
0.237031988391	0.588034444186	0.285492246691
0.243304263867	0.609393716404	0.285531304693
0.24958122525	0.630759072386	0.285600740103
0.255863176338	0.652125047201	0.285726214883
0.262148966083	0.67349434286	0.285858152524
0.26843387588	0.69486178808	0.285934266124
0.274718778214	0.716229067653	0.28597324474
0.281008539299	0.737602315215	0.28604637744
0.287303252157	0.758976068368	0.286174384849
0.29360150774	0.780352912101	0.286304057038
0.299898780084	0.80172795492	0.286375953394
0.306196257757	0.823102985285	0.286415143898
0.312498760038	0.844483858423	0.286492181581
0.318806158012	0.865865115164	0.286622591849
0.325116793894	0.88724924034	0.286749663329
0.33142636951	0.908631639807	0.286817398104
0.337736383996	0.930014190762	0.286857245325
0.344051583735	0.951402450336	0.286938404525
0.350371595616	0.972790962213	0.287070971104
0.35669452362	0.994182118177	0.287194961554
0.363016335514	1.01557163468	0.287258514377
0.369340147671	1.03696598788	0.287298964077
0.37566811106	1.05836172741	0.287384903221
0.38200065761	1.0797572164	0.287519403606
0.388335791821	1.10115513872	0.287639947567
0.394669787047	1.12255153588	0.28769947855
0.40100601657	1.14395280924	0.28774144352
0.407346568692	1.16535541625	0.287831835581
0.413691569014	1.18675763257	0.287967911557
0.420038819892	1.20816207204	0.288084523417
0.426384936166	1.22956511232	0.288140144303
