Position_x	Position_y	Yaw
0.0701860503551	-2.2460187938	0.113961851919
0.0701935779315	-2.24600806867	0.114079253265
0.0702011048963	-2.24599734409	0.114196618917
0.0702086312485	-2.24598662004	0.114313948866
0.070216156987	-2.24597589653	0.114431243106
0.0702236821109	-2.24596517357	0.114548501629
0.0702312066191	-2.24595445115	0.114665724427
0.0710475168053	-2.24025410655	0.115587615101
0.0719256882037	-2.23272053715	0.115625586861
0.0751099835404	-2.21833550951	0.119102354191
0.0781913603575	-2.19326472237	0.12328934663
0.0802212642071	-2.17540428912	0.123911068924
0.080474664991	-2.16904865574	0.123029501855
0.0804791893431	-2.1690408238	0.122603657509
0.0804850624172	-2.16902803041	0.122718188605
0.0804937478722	-2.16901705926	0.122855729007
0.0805022960482	-2.16900601529	0.122989336703
0.0805108382235	-2.16899496854	0.123123055753
0.0805193823754	-2.16898392278	0.123256772982
0.0805279271456	-2.16897287738	0.123390471662
0.0805364725757	-2.16896183236	0.123524153562
0.0805450186678	-2.16895078773	0.12365781861
0.0805535654184	-2.16893974349	0.123791466751
0.0805621128247	-2.16892869965	0.123925097938
0.0805706608836	-2.1689176562	0.124058712124
0.0805792095924	-2.16890661315	0.124192309262
0.0805877589479	-2.1688955705	0.124325889307
0.0805963089475	-2.16888452825	0.12445945221
0.0806048595881	-2.16887348641	0.124592997925
0.0806134108668	-2.16886244498	0.124726526407
0.0806219627808	-2.16885140395	0.124860037608
0.0806305153271	-2.16884036334	0.124993531483
0.0806390685029	-2.16882932314	0.125127007984
0.0806476223053	-2.16881828335	0.125260467067
0.0806561767313	-2.16880724399	0.125393908685
0.0806647317782	-2.16879620505	0.125527332792
0.080673287443	-2.16878516653	0.125660739342
0.0806818437228	-2.16877412843	0.125794128291
0.0806904006149	-2.16876309076	0.125927499591
0.0806989581162	-2.16875205353	0.126060853198
0.0807075162241	-2.16874101672	0.126194189066
0.0807160749355	-2.16872998035	0.12632750715
0.0807246342476	-2.16871894442	0.126460807404
0.0807331941577	-2.16870790893	0.126594089784
0.0807417546628	-2.16869687388	0.126727354244
0.0807503157601	-2.16868583927	0.12686060074
0.0807588774467	-2.16867480511	0.126993829226
0.0833147744539	-2.16093820231	0.131897806705
0.0880863415272	-2.13796426425	0.144291795373
0.09031944939	-2.11814003806	0.158302198017
0.0934642338757	-2.09934965221	0.165555409611
0.0950905466611	-2.08763290107	0.167858926903
0.097975498138	-2.07267149743	0.170376358066
0.101164053951	-2.05412563204	0.170341457947
0.106726159407	-2.02733018491	0.172748101928
0.113056162937	-1.99142045985	0.175020124648
0.114245579971	-1.96648196196	0.173941599555
0.114373615108	-1.96094314009	0.170159098641
0.114365723679	-1.96092950455	0.169449927594
0.114372133564	-1.96091747164	0.1695824691
0.114381280509	-1.96090672147	0.169716976236
0.114390180956	-1.96089582944	0.169846903545
0.114399080888	-1.96088493891	0.169977065919
0.116747040861	-1.95301306964	0.173338318124
0.122058978764	-1.92982740653	0.183270268174
0.123549338326	-1.911508371	0.194096967139
0.127201599585	-1.89865663449	0.202714589678
0.12994594447	-1.88517413998	0.208518715515
0.130612703436	-1.8806591279	0.210880233277
0.135294826858	-1.8721207544	0.217050348406
0.14420651947	-1.84695747774	0.232538300367
0.150944401011	-1.81911732118	0.244747151783
0.159333612916	-1.78644509065	0.24813703415
0.165593644625	-1.76044928577	0.249791194603
0.174278442705	-1.72975681028	0.253673017903
0.17673851259	-1.70352320004	0.257652374573
0.18390263046	-1.68100361438	0.261961923285
0.189033414036	-1.65994809003	0.270171750368
0.195795082957	-1.63758889308	0.276017622893
0.199075590948	-1.6219468383	0.278204634949
0.202734779111	-1.60952445946	0.279341181802
0.209270244942	-1.58890186214	0.28132280857
0.215632206606	-1.56665645049	0.282344061259
0.221181019079	-1.54744149367	0.282576439047
0.230274322853	-1.52043539381	0.28722010658
0.23825240776	-1.49315184828	0.294793469094
0.248119648374	-1.46175129366	0.29872084575
0.258932788878	-1.42677296078	0.300049346467
0.272487125603	-1.38465447232	0.303415181647
0.279863015424	-1.35045912318	0.304570784802
0.28198820162	-1.33721117304	0.302207913275
0.286830450943	-1.32542570779	0.304368030022
0.296294898073	-1.29792860146	0.311267402754
0.300130879688	-1.2783407284	0.313440793367
0.306419306135	-1.26238819905	0.316439842364
0.311485918153	-1.24619434687	0.320660388713
0.313608395339	-1.23917786737	0.322391531717
0.319266077406	-1.2253881182	0.326036727394
0.321586845002	-1.21537611159	0.333289744241
0.326424131272	-1.20547673771	0.34096440767
0.334842656649	-1.18270729013	0.348424991412
0.346865895308	-1.15143332508	0.352776291991
0.352373760308	-1.12703120447	0.356822773685
0.361012685673	-1.10569411877	0.36069349304
0.372048512949	-1.07658100806	0.363010572598
0.376229614381	-1.0589770763	0.362290262734
0.382574870115	-1.04443002181	0.362844609252
0.38676858844	-1.03152945535	0.366586171875
0.393253278569	-1.01771902616	0.372767872021
0.395991858103	-1.00664382105	0.381645242184
0.396394093917	-1.00562017762	0.384378568374
0.398958976104	-0.999682980427	0.385688239202
0.402410690627	-0.991238090377	0.386240818276
0.410216120538	-0.974414409907	0.390057576084
0.423917935107	-0.942705770878	0.396802507434
0.435720769052	-0.914242268273	0.397931007516
0.447195037308	-0.886957603778	0.398161812173
0.458680264584	-0.85967185945	0.398232771853
0.463109931196	-0.843576908389	0.397147342267
0.464908432276	-0.839248640187	0.395914403113
0.470882392205	-0.827455690165	0.398508284442
0.483122937102	-0.800077969261	0.405128837485
0.489257704015	-0.780728601591	0.408095543696
0.497248118311	-0.763870309864	0.412251564156
0.51136291133	-0.732692278072	0.418495049571
0.517872798946	-0.710402681741	0.421810036043
0.518534131071	-0.706932033844	0.42198407669
0.522826501577	-0.698567854871	0.424310984254
0.533935549308	-0.675872370681	0.429210095094
0.545182963161	-0.651189230613	0.432542176651
0.559052910863	-0.621775978968	0.434570425249
0.57692629494	-0.58385192687	0.436000364463
0.59026072932	-0.553778729994	0.435931272433
0.595437564237	-0.539857104096	0.434549021473
0.601986036997	-0.527338560758	0.435660762085
0.613970002102	-0.502145769939	0.43881663019
0.6234360773	-0.481643764364	0.438972166932
0.628708370331	-0.469554411	0.438131970252
0.634211226363	-0.457865811208	0.437819383176
0.642521426314	-0.440541791275	0.438655064544
0.655772491421	-0.413441750572	0.440238679568
0.670783860216	-0.381606193931	0.440940331812
0.681982366424	-0.357164135329	0.44087547484
0.687764531844	-0.343687108893	0.440477194759
0.695806129693	-0.327147834446	0.440732202012
0.709537331751	-0.299822101841	0.443873749115
0.725058459496	-0.267369980571	0.447766289682
0.73318320404	-0.246517209569	0.447027889998
0.742765390793	-0.227965514239	0.449433350553
0.755788745642	-0.201034341204	0.450524556591
0.770842948985	-0.170116670097	0.450840828603
0.782723531391	-0.145167615909	0.45112353283
0.798483345532	-0.113812300406	0.453330949197
0.810389250248	-0.0870183493527	0.456956199629
0.816160001643	-0.0748630927155	0.457807806767
0.818040229434	-0.0706740955312	0.458390423594
0.823587239946	-0.0609998881749	0.461551093467
0.828057416508	-0.051495039089	0.467472081683
0.836408134549	-0.0373471227385	0.47487640376
0.853337273358	-0.00681552700206	0.486791237789
0.869730948149	0.0240083148987	0.493283790399
0.883078504707	0.0489038541529	0.495427477728
0.891274325638	0.0645613561301	0.499110614393
0.901920266769	0.0832871406589	0.501745895165
0.912102048116	0.101918647724	0.501943874603
0.920127348272	0.116621242679	0.502087779349
0.932786061848	0.138867058349	0.504228989136
0.940884721062	0.157039772793	0.504432278075
0.950088194246	0.172869227386	0.503030178543
0.966049435823	0.20156479874	0.502841907426
0.979569782538	0.226481319642	0.49695094076
0.985133804389	0.239669247347	0.489733531574
